length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
50,9,0,2,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,2,6,2,9,6,9,4.714285714,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
82,23,1,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.243902439,0,0,0,0,0,0,2,0,0,0,0,0,0,11,6,2,2,4,13,8,13,5.454545455,4,6.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0
89,21,0,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.011235955,0,0,0,0,0,0,3,1,0,0,0,0,0,11,3,2,3,2,13,13,13,6.181818182,8,5.777777778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,3,3,3,3,12,12,4,5.5,7.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0.047619048,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8,8,0,0,1,0,0,0,3,0,0.398373984,0,0.048780488,0,0,0,0,0,0,0,0,1,0,0
31,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.032258065,0.071428571,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,8,8,6,8,5.666666667,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,11,11,0,6.333333333,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81,16,0,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.098765432,0,0,0,0,0,0,1,1,0,0,0,0,0,12,3,2,5,2,10,6,10,4.75,5.5,4.6,0,0,0,0,0,2,0,0.260869565,0,0,0,0,0,0,1,0,0,0,1,0,0
31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,10,10,0,9.5,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,22,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.181818182,0,0,0,0,0,0,2,1,0,0,0,2,0,11,3,2,8,2,32,10,32,8.181818182,9,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.225806452,0,0,0,0,1,0,3,0,0,0,0,1,0,13,8,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99,16,0,2,2,0,1,2,0,3,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0,0,0,0,0,0,2,0,0,0,0,1,0,17,2,1,5,1,26,6,26,4.235294118,5.5,4.066666667,0,1,0,0,0,1,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,1,0
59,18,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,8,3,2,3,2,8,7,8,5.125,4.333333333,5.6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72,9,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.291666667,0,0,0,0,0,0,1,0,0,0,0,2,0,4,6,4,5,4,40,5,40,14.5,5,17.66666667,0,0,0,0,0,0,0,0.923076923,0,0.153846154,0,0,0,0,0,0,0,0,1,1,1
24,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.041666667,0.066666667,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0
38,25,0,2,1,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,1,2,1,11,11,1,5,6.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,1,0,0.193548387,0,0,0,0,0,0,0,0,0,0,1,1,0
109,17,0,3,1,1,1,0,0,1,5,0,0,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,8,2,14,2,14,14,13,5.714285714,14,5.076923077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,11,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,1,2,4,2,4,4,2,3,4,2,0,0,0,0,0,0,0,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,1,1
43,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,10,7.25,6.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,25,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,7,3,3,3,15,15,11,6.333333333,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.216216216,0.32,0,0,0,0,1,2,0,0,0,0,0,0,3,1,3,10,3,11,11,3,8,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,26,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.029411765,0.038461538,0,0,0,0,0,2,1,0,0,0,1,0,3,0,4,4,0,10,10,0,6.666666667,6.666666667,0,0,0,0,0,0,1,0,0.285714286,0,0,0,0,0,0,0,0,0,0,1,1,1
157,14,1,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.114649682,0,0,0,0,0,0,2,0,1,0,0,0,0,16,10,3,3,3,18,6,18,8.125,4.5,8.642857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
52,15,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,5,11,5,11,11,11,9.25,11,8.666666667,0,0,0,0,0,2,0,0.041666667,0,0.125,0,0,0,0,0,0,0,0,0,0,0
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1,0.130434783,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
70,36,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,5,1,6,10,6,21,21,10,11,15.5,8,0,0,0,0,0,1,0,0.0625,0,0.03125,0,0,0,0,0,0,0,0,1,1,0
79,25,0,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.101265823,0,0,0,0,0,0,2,0,0,0,0,0,0,9,4,2,3,2,17,17,9,6.555555556,10,5.571428571,0,0,0,0,0,1,0,0.285714286,0,0,1,0,0,0,0,0,0,0,1,0,0
44,14,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.25,0.785714286,0,0,1,1,1,3,1,0,0,0,1,1,12,6,2,2,2,6,3,6,3.333333333,2.75,3.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,2,0,0.195652174,0,0.043478261,0,0,0,0,0,0,0,0,0,1,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,1,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0,0,0,0,0,0,2,0,1,0,0,2,0,3,1,3,3,5,7,7,5,5,5,5,0,0,0,0,0,1,0,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0
183,37,1,2,17,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.213114754,0.054054054,0,0,0,0,1,2,0,0,0,0,0,0,25,9,1,5,1,39,9,39,5.88,7.5,5.571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,2,0,0,0,1,0,0,1,0.148148148,0,0,0,0,1,0,3,1,0,0,0,1,0,13,3,2,3,2,17,13,17,8.384615385,8.4,8.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,14,14,0,11.5,11.5,0,0,1,0,0,0,7,0,0.16,0,0,0,0,0,0,0,0,0,0,1,1,0
21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1
24,17,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,2,2,0,6,6,0,3.666666667,3.666666667,0,0,1,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,1,0,0
162,9,1,1,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.25308642,0,0,0,0,0,0,1,0,0,0,0,2,0,8,5,3,5,3,75,5,75,17.875,5,19.71428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
404,11,1,2,1,0,2,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.123762376,0,0,0,0,0,0,2,1,1,0,0,0,0,11,6,3,7,3,301,7,301,34.72727273,7,37.5,7,0,0,0,0,0,0,0.125,0,0.875,0,0,0,0,0,0,0,0,1,0,1
208,24,1,7,3,0,1,3,0,2,3,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.225961538,0,0,0,0,0,0,3,1,0,0,0,0,0,22,8,1,3,1,30,17,30,7.954545455,10,7.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
40,17,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,1,3,1,9,9,4,4,6,3,0,0,0,0,0,0,0,0.129032258,0,0.612903226,0,0,0,0,0,0,0,0,0,0,0
110,75,0,16,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.254545455,0.226666667,0,0,0,0,0,3,0,0,0,0,1,0,17,1,1,1,4,18,18,5,4.823529412,5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0
40,31,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,8,8,0,9,9,0,8.333333333,8.333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.203125,0,0,0,0,1,0,3,1,0,0,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45,37,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,2,2,0,13,13,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58,26,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,4,18,18,10,8.6,10.5,7.333333333,0,0,0,0,0,3,0,0.038461538,0,0.230769231,0,0,0,0,0,0,0,0,0,1,0
81,33,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,8,2,2,29,2,29,29,8,7.875,29,4.857142857,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
51,26,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,3,3,3,4,9,9,7,5.833333333,6.666666667,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
131,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.122137405,0,0,0,0,1,0,3,1,0,0,0,0,0,14,5,2,3,2,17,13,17,7.428571429,7.5,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
64,28,0,6,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,2,0,0,0,0,1,0.078125,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,4,1,11,8,11,6.285714286,6.666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
84,14,1,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0.226190476,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,10,3,32,10,32,11,10,11.2,0,0,0,0,0,0,0,0.444444444,0,0.222222222,1,0,0,0,0,0,0,0,1,0,1
33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0,0,0,0,0,0,2,0,1,0,0,2,0,4,4,3,3,5,7,4,7,4.75,3.5,6,0,1,0,0,0,4,0,0.007462687,0,0,0,0,0,0,0,0,0,0,0,0,0
44,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.204545455,0.1,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,3,6,11,11,6,5.8,5.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
84,20,0,2,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.071428571,0,0,0,0,0,0,2,0,0,0,0,1,0,11,7,2,3,2,12,12,8,5.636363636,7.5,5.222222222,0,0,0,0,0,0,0,0.375,0,0.0625,0,0,0,0,0,0,0,0,1,1,0
56,22,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,18,2,18,18,8,7.8,18,5.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
37,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,5,3,1,1,6,11,3,11,4.4,1.666666667,8.5,0,0,0,0,1,0,0,0,0,0.037037037,1,0,0,0,0,0,0,0,1,0,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
72,14,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.027777778,0.142857143,0,0,0,0,1,2,1,1,0,0,3,0,9,3,2,2,2,11,3,11,5.888888889,2.666666667,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,19,0,3,0,0,0,0,0,0,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.081081081,0,0,0,0,0,0,3,0,0,0,0,1,0,14,2,1,7,1,9,7,9,3.571428571,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
46,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,10,4,10,10,8,7.5,10,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,5,0,0.2,0,0.04,1,0,0,0,0,0,0,0,1,0,0
160,21,1,3,1,1,1,1,0,4,0,0,0,6,0,1,0,1,0,0,1,1,0,0,1,0.1625,0,0,0,1,0,0,3,1,0,1,0,2,0,13,7,3,3,3,43,13,43,10.38461538,8,10.81818182,2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,2,0,0.0625,0,0,1,0,0,0,0,0,0,0,0,1,0
40,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,15,15,8,15,8.666666667,5.5,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0
68,22,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,8,4,32,9,32,13.25,8.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
43,15,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,3,4,3,8,6,8,5.4,5,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,21,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,5,4,3,3,3,13,13,5,5.6,8,4,2,0,0,0,0,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,1,1,1
75,15,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,0,3,1,0,0,0,2,0,10,3,3,3,4,9,7,9,5.4,5,5.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0
24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,15,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.016393443,0,0,0,0,0,0,3,1,0,0,0,0,0,8,3,1,3,1,9,7,9,5.25,5,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.025641026,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,4,5,4,11,11,6,6.5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,16,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,5,5,0,3.666666667,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
334,13,1,10,2,0,1,3,0,4,1,0,3,10,0,1,0,3,0,0,1,1,0,0,1,0.245508982,0,0,0,1,0,0,3,1,1,0,0,0,0,29,11,1,3,1,94,6,94,10.10344828,4.5,10.51851852,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
114,11,0,3,6,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,15,4,2,3,2,11,3,11,5.933333333,3,6.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
70,35,0,2,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.085714286,0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,4,6,4,12,12,8,7.571428571,9.666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,17,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,1,3,1,9,9,4,4.166666667,6,3.25,0,0,0,0,0,0,0,0.129032258,0,0.612903226,0,0,0,0,0,0,0,0,0,0,0
117,19,0,3,3,0,0,0,0,0,10,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.051282051,0,0,0,0,0,0,3,0,0,0,0,0,0,17,3,1,3,1,11,11,9,5.235294118,7,5,0,1,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,34,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.177777778,0.205882353,0,0,0,0,0,3,0,0,0,0,1,0,5,0,2,2,3,9,9,3,6,6.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,9,8,10,9,10,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
66,17,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,3,2,15,9,15,8,6,9,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,1,0,0
147,18,0,2,0,0,1,2,0,11,1,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0.054421769,0,0,0,1,0,0,2,0,0,0,0,0,0,14,2,3,15,3,15,15,14,8.428571429,15,7.923076923,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
88,16,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0,3,1,0,0,0,0,0,8,9,2,3,2,32,8,32,8.75,5.5,9.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
42,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,13,3,13,13,5,6.5,13,4.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
